개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,냉동냉장창고동수,냉동냉장창고면적,데이터갱신시점,도로명주소,법인여부명,보관요율,보관장소면적,상세영업상태명,상세영업상태코드,시설/장비현황,업태보관및창고업,업태운송및택배업,업태제조업,업태판매업,영업상태코드,일반창고동수,일반창고면적,전화번호,좌표정보(X),좌표정보(Y),지번주소,직원수,최종수정시점
3490000,2018349014832500001,2018-03-07,영업/정상,,,,,,22379,롯데글로벌로지스(주) 공항사무소C3 창고,I,0,0,2025-12-15 16:15:28,인천광역시 중구 자유무역로 67 (운서동),법인,,0,영업중,01,"엑스레이 장비 2대, 지게차 2대, 자동분류장비, CCTV 등",1,,,,01,1,8711,0327459409,154241.575213544    ,442448.361725975    ,인천광역시 중구 운서동 3170번지 3호,100,2024-08-30 09:30:19
3490000,2018349014832500002,2018-03-29,영업/정상,,,,,,22337,한미합판(주),I,0,0,2025-12-15 16:15:28,인천광역시 중구 서해대로179번길 60 (항동7가),법인,6500,0,영업중,01,지게차2대 등,1,,,,01,5,3780,0328823658,165904.667361002    ,438454.61058612     ,인천광역시 중구 항동7가 93번지 4호,5,2021-01-25 12:56:05
3490000,2019349017232500003,2019-03-12,영업/정상,,,,,,22339,(주)SRC,I,1,2482.14,2025-12-15 16:15:28,인천광역시 중구 축항대로290번길 23 (신흥동3가),법인,,0,영업중,01,"전동지게차4대, 화물용승강기2기",,,,1,01,0,0,07077055401,166899.083139029    ,438260.015020024    ,인천광역시 중구 신흥동3가 45번지 1호,8,2021-01-18 17:16:22
3490000,2023349022132500002,2023-01-11,영업/정상,,,,,,22362,(주)에이씨티앤코아물류,I,0,0,2025-12-15 16:15:28,"인천광역시 중구 영종순환로900번길 30, 아레나스영종물류센터 5층 A4호 (운북동)",법인,,0,영업중,01,"보관 파레트렉시설, 스몰렉 시설, 지게차, 핸드파렛자키, 냉난방기, 기포포장재 기기",1,,,,01,1,7549.32,0327448830,155535.595635534    ,445496.009707269    ,인천광역시 중구 운북동 1328-1,9,2024-02-07 15:56:14
3490000,2023349022132500003,2023-09-06,영업/정상,,,,,,22379,(주)쉥커코리아,I,0,1996.5,2025-12-15 16:15:28,인천광역시 중구 자유무역로 228 (운서동),법인,50000,0,영업중,01,"화물용승강기, 수직반송기, 오버헤드도어, 스피드도어, 파레트랙, 충전식지게차, 컨베어 등",1,,,,01,1,25550.43,0327440300,153222.062876283    ,443058.081729315    ,인천광역시 중구 운서동 3243-35 쉥커코리아 글로벌 배송센터 KLC2,130,2025-06-16 09:36:52
3490000,2023349022132500004,2023-09-06,영업/정상,,,,,,22339,쿠팡로지스틱스서비스 유한회사,I,0,0,2025-12-31 02:40:00,"인천광역시 중구 서해대로210번길 6, CBRE IM ILC 물류센터 6층 (신흥동3가)",법인,,0,영업중,01,"지게차, 테이블리프트",1,1,,1,01,1,6774,,,,인천광역시 중구 신흥동3가 49 CBRE IM ILC 물류센터,101,2025-12-29 22:27:25
3490000,2024349021932500001,2024-01-23,영업/정상,,,,,,22339,롯데글로벌로지스(주),I,0,0,2025-12-15 16:15:28,"인천광역시 중구 서해대로210번길 6, CBRE IM ILC 물류센터 7층 (신흥동3가)",법인,34000,0,영업중,01,"지게차, HTP, PDA",1,,,,01,0,16201.17,0221703714,,,인천광역시 중구 신흥동3가 49 CBRE IM ILC 물류센터,2,2024-09-02 13:52:39
3490000,2024349021932500002,2024-02-21,영업/정상,,,,,,22300,(주)에스피씨지에프에스,I,0,0,2025-12-15 16:15:28,"인천광역시 중구 월미로 94, 한진 (북성동1가)",법인,,0,영업중,01,분류장비 DAS,,1,,,01,1,1908.19,0317378411,165412.84163813     ,441920.236108997    ,인천광역시 중구 북성동1가 6-38 한진,70,2024-11-20 15:40:45
3490000,2024349021932500003,2024-02-21,영업/정상,,,,,,22335,삼성전자로지텍주식회사,I,0,0,2025-12-15 16:15:28,인천광역시 중구 서해대로293번길 17 (항동7가),법인,8153,0,영업중,01,"랙, 지게차 등",1,,,1,01,1,19256.95,07071107127,,,인천광역시 중구 항동7가 56,0,2025-04-14 17:41:44
3490000,2024349021932500004,2024-03-15,영업/정상,,,,,,22342,씨제이대한통운 주식회사,I,0,0,2025-12-15 16:15:28,"인천광역시 중구 서해대로 143, 5층 (항동7가)",법인,,0,영업중,01,"지게차, 팔렛트 랙 등",,,1,1,01,1,7116.99,0327705011,166169.108725064    ,437892.035024807    ,인천광역시 중구 항동7가 104-7,20,2024-04-18 16:29:52
3490000,2024349021932500005,2024-05-24,영업/정상,,,,,,22342,씨제이대한통운,I,0,0,2025-12-15 16:15:28,"인천광역시 중구 서해대로 143, 4층 (항동7가)",법인,,0,영업중,01,"상하차 신축 도크 및 컨테이너, 지게차 2기 등",,1,1,,01,1,7313.24,0237806825,166169.108725064    ,437892.035024807    ,인천광역시 중구 항동7가 104-7,12,2024-05-27 11:27:40
3490000,2024349021932500007,2024-07-29,영업/정상,,,,,,22342,씨제이대한통운(주),I,0,0,2025-12-15 16:15:28,"인천광역시 중구 서해대로 143, 3층 (항동7가)",법인,0,8621.23,영업중,01,"컨베이어, 랙",1,,,,01,1,8621.23,,166169.108725064    ,437892.035024807    ,인천광역시 중구 항동7가 104-7,0,2024-08-30 11:18:01
3490000,2024349021932500008,2024-07-31,폐업,2025-12-31,,,,,22339,쿠팡로지스틱스서비스 유한회사,U,0,0,2026-01-30 22:56:46,"인천광역시 중구 서해대로210번길 6, CBRE IM ILC 물류센터 7층 (신흥동3가)",법인,,0,폐업,03,,,,,,03,1,3338.86,0215449898,,,인천광역시 중구 신흥동3가 49 CBRE IM ILC 물류센터,,2026-01-29 18:06:55
3490000,2024349021932500010,2024-09-13,영업/정상,,,,,,22379,(주)쉥커코리아,I,1,0,2025-12-15 16:15:28,인천광역시 중구 자유무역로 95 (운서동),법인,,1983.47,영업중,01,파레트랙/지게차/핸드자키,1,,,,01,1,1983.47,0231400853,154196.918351478    ,442759.384122717    ,인천광역시 중구 운서동 3169-4,5,2025-06-16 09:38:28
3490000,2024349022232500001,2024-10-04,영업/정상,,,,,,22379,(주)피앤에스네트웍스,I,1,0,2025-12-15 16:15:28,"인천광역시 중구 자유무역로 242, PNS 인천공항 물류센터 (운서동)",법인,0,9598.58,영업중,01,"PDA, 도트프린트, 이동식랩핑기, 소형밴딩기, 매립형저울, 수동핸들카, 전동핸드트럭, 전동지게차, 이동식밴딩기, 실링기, 제함기, 필에어완충기, 전동지게차, 전동식트럭 등",1,,,,01,1,9598.58,0221516300,153182.543462983    ,442883.028014348    ,인천광역시 중구 운서동 3243-36 PNS 인천공항 물류센터,142,2024-10-17 09:51:04
3490000,2024349022232500002,2024-11-08,영업/정상,,,,,,22362,에스에프익스프레스코리아(주),U,0,0,2026-01-22 22:56:45,인천광역시 중구 영종순환로900번길 30 (운북동),법인,,39812.51,영업중,01,"렉, 자동 컨베이어 벨트,",1,1,,,01,1,39812.51,0226578745,155535.595635534    ,445496.009707269    ,인천광역시 중구 운북동 1328-1 영종도항공물류센터 1동,150,2026-01-21 19:39:42
3490000,2025349022232500001,2025-03-27,영업/정상,,,,,,22380,페더럴익스프레스코리아 유한회사,I,1,120,2025-12-15 16:15:28,인천광역시 중구 공항동로295번길 46 (운서동),법인,,0,영업중,01,"렉설치, 지게차, 저온창고(냉동, 냉장, 보온) 등",1,,,,01,1,14377.58,0327420807,,,인천광역시 중구 운서동 2093,100,2025-04-03 11:10:11
3490000,2025349022232500002,2025-04-23,영업/정상,,,,,,22379,주식회사 스페이시스원,I,0,0,2025-12-15 16:15:28,"인천광역시 중구 자유무역로 214, 스페이시스원복합물류센터 (운서동)",법인,,5319,영업중,01,"자동분류 컨베이어시스템, 산업용 바코드 프린터, 랙, 지게차, 쟈키, 키트 등",1,,,,01,1,5319,0220397068,153419.512575453    ,443081.415071375    ,인천광역시 중구 운서동 3243-30,7,2025-09-05 15:23:39
3490000,2025349022232500003,2025-05-19,영업/정상,,,,,,22362,주식회사 이씨엘(ECL),I,0,0,2025-12-15 16:15:28,"인천광역시 중구 영종순환로900번길 30, 4층 B15, B16호 (운북동)",법인,,0,영업중,01,"2.5T 지게차, 핸드리프트",1,,,,01,1,1788.78,0220671250,155535.595635534    ,445496.009707269    ,인천광역시 중구 운북동 1328-1,10,2025-05-19 16:03:20
3490000,2025349022232500004,2025-07-10,영업/정상,,,,,,22339,주식회사 동신보세창고,I,0,0,2025-12-15 16:15:28,"인천광역시 중구 서해대로210번길 50, 1동 1층, 2동 1층 (신흥동3가)",법인,,1740,영업중,01,지게차외 5대,1,,,,01,2,1917,0328871505,167049.173956169    ,438047.538956493    ,인천광역시 중구 신흥동3가 43-2,10,2025-09-23 16:32:37
3490000,2025349022232500005,2025-07-31,영업/정상,,,,,,22380,현대글로비스(주),I,0,0,2025-12-15 16:15:28,인천광역시 중구 공항동로465번길 46 (운서동),법인,,42924.16,영업중,01,"지게차 등 파렛트랙, 컨베이어 시스템 등",1,,,,01,1,44440.47,0261919114,151836.001623496    ,442811.175890929    ,인천광역시 중구 운서동 2835-23,10,2025-07-31 16:23:36
3490000,2025349022232500006,2025-10-13,영업/정상,,,,,,22379,(주)케이알로지스,I,0,0,2025-12-15 16:15:28,"인천광역시 중구 자유무역로107번길 20, H1블럭 312~313호 (운서동)",법인,,2012.08,영업중,01,"지게차, 렉 등",1,,,,01,1,2012.08,0323223918,154095.927883644    ,443027.883422755    ,인천광역시 중구 운서동 3195-1 한국도심공항(주) 인천공항1단계 물류센터,14,2025-10-17 07:38:05
3490000,2025349022232500007,2025-10-13,영업/정상,,,,,,22379,(주)케이알로지스,I,1,361.09,2025-12-15 16:15:28,"인천광역시 중구 자유무역로 135, H2블럭 304~306호 (운서동)",법인,,1747.11,영업중,01,"랙,지게차 등",1,,,,01,1,2108.2,0323223918,154095.927883644    ,443027.883422755    ,인천광역시 중구 운서동 3195-1,14,2025-10-13 16:39:58
3490000,2025349022232500008,2025-11-26,영업/정상,,,,,,22362,쿠팡로지스틱스서비스(유),I,0,0,2026-01-07 22:56:45,인천광역시 중구 영종순환로900번길 30 (운북동),법인,,0,영업중,01,"롤테이너, 컨베이어 등",1,,,,01,1,7863.60,,155535.595635534    ,445496.009707269    ,인천광역시 중구 운북동 1328-1,30,2026-01-06 13:21:35
3490000,2012349011432500001,2012-05-18,영업/정상,,,,,400-340,,삼성전자로지텍(주),I,0,0,2025-12-15 16:15:28,"인천광역시 중구 공항동로296번길 98-114 (운서동, 삼성전자로지텍 B2)",법인,18,0,영업중,01,"지게차(전동4대, 디젤6대), WORKSTATION 1EA, WEIGHING MACHINE 4EA, X-RAY 검색기 1EA",1,,,,01,1,4997.13,0327421235,,,인천광역시 중구 운서동 2850번지 공항물류단지 B2블럭,12,2025-04-02 13:04:43
3490000,2012349011432500011,2012-08-07,영업/정상,,,,,400-340,,씨제이대한통운(주),I,0,0,2025-12-15 16:15:28,"인천광역시 중구 공항동로296번길 98-114, B1블럭동 A209호 (운서동, 자유무역지역 공항물류단지 )",법인,,0,영업중,01,"차량2대, 4단 RACK, 지게차2대",1,,,,01,1,2543.35,0327705413,,,인천광역시 중구 운서동 2091번지 95호 자유무역지역 공항물류단지 B1블럭 A209호,28,2024-04-18 16:29:39
3490000,2012349011432500013,2012-08-10,영업/정상,,,,,400-800,,(주)부신물류,I,0,0,2025-12-15 16:15:28,인천광역시 중구 축항대로69번길 29 (항동7가),법인,,0,영업중,01,,1,,,,01,2,5320.03,0328886255,165286.523118351    ,439709.888488328    ,인천광역시 중구 항동7가 46번지 2호,1,2021-04-21 16:29:54
3490000,2012349011432500014,2012-08-10,영업/정상,,,,,400-103,,(주)한진,I,0,0,2025-12-15 16:15:28,인천광역시 중구 인항로 39 (신흥동3가),법인,10000,0,영업중,01,"렉설치, 지게차",1,,,,01,2,4136.8,0328813535,167652.549087268    ,439632.989974757    ,인천광역시 중구 신흥동3가 7번지 318호,6,2022-03-08 10:18:15
3490000,2012349011432500017,2012-08-17,영업/정상,,,,,,22379,(주)벡스,I,0,0,2025-12-15 16:15:28,"인천광역시 중구 자유무역로 25, 동관3층 G3-5호 (운서동)",법인,,0,영업중,01,"화물E/V 5톤, 전기지게차 2대, 파렛트렉",1,,,,01,1,1520.66,0322212505,154191.028200655    ,442182.594228453    ,인천광역시 중구 운서동 3170-6,17,2023-11-03 13:59:47
3490000,2012349011432500018,2012-08-17,영업/정상,,,,,,22379,한국일본통운(주),I,0,0,2025-12-15 16:15:28,"인천광역시 중구 공항동로296번길 146 (운서동, 아이벡스로지텍)",법인,,0,영업중,01,"FOLK LIFT, 화물 ETV, PALLET RACK",1,,,,01,1,3694.93,0327429181,154185.353535124    ,442511.472987635    ,인천광역시 중구 운서동 3170번지 1호 아이벡스로지텍,102,2024-10-17 10:01:29
3490000,2012349011432500019,2012-08-17,영업/정상,,,,,,22379,(주)엘엑스판토스,I,0,0,2025-12-15 16:15:28,"인천광역시 중구 공항동로296번길 98-30 (운서동, (주)범한판토스)",법인,,0,영업중,01,"전기식 지시 저울대, 포크리프트, 윙바디 트럭, 화물용 x-ray 검색대, 콘베이어 시스템, 보안 cctv 등",1,,,,01,1,15896.97,0327441818,,,인천광역시 중구 운서동 2091번지 95호 자유무역지역 공항물류단지 A2,88,2024-04-30 16:41:39
3490000,2012349011432500022,2012-08-20,영업/정상,,,,,,22379,(주)공성로지스틱스,I,1,531.08,2025-12-15 16:15:28,"인천광역시 중구 공항동로296번길 98-114, 인천국제공항자유무역지역 B1블럭동 B201,B202호 (운서동)",법인,,0,영업중,01,"냉동창고2기, 지게차3대",1,,,,01,1,581.79,0327444121,154030.414896295    ,441789.41987666     ,인천광역시 중구 운서동 3172번지 1호 인천국제공항자유무역지역,54,2021-04-21 17:06:55
3490000,2012349011432500023,2012-08-20,영업/정상,,,,,,22379,(주)피엔엘,I,0,0,2025-12-15 16:15:28,"인천광역시 중구 공항동로296번길 171, 에이엠비 에프4-1,2동 (운서동)",법인,,0,영업중,01,"PALLET RACK, FORKLIFT 4대, HANDLIFT 6대, 3톤 전자저울",1,,,,01,1,3832.99,0327443492,153897.388455036    ,442526.68422011     ,"인천광역시 중구 운서동 3166-1 에이엠비 에프4-1,2동",10,2022-09-15 13:36:25
3490000,2012349011432500024,2012-08-22,영업/정상,,,,,400-340,,(주)쉥커코리아,I,0,0,2025-12-15 16:15:28,"인천광역시 중구 공항동로296번길 97-49 (운서동, 자유무역지역 공항물류단지 G3블럭)",법인,12121,0,영업중,01,지게차 등,1,,,,01,1,7495.64,0327440300,,,인천광역시 중구 운서동 2091번지 95호 자유무역지역 공항물류단지 G3,172,2025-06-16 09:35:38
3490000,2012349011432500025,2012-08-22,영업/정상,,,,,,22379,(주)쉥커코리아,I,0,0,2025-12-15 16:15:28,"인천광역시 중구 공항동로296번길 171, AMB항공화물창고 F1-4 (운서동)",법인,12121,0,영업중,01,"지게차, 리치트럭",1,,,,01,1,1525,0327440300,153897.388455036    ,442526.68422011     ,인천광역시 중구 운서동 3166-1 에이엠비,34,2025-06-16 09:37:39
3490000,2012349011432500027,2012-08-23,영업/정상,,,,,,22380,디에이치엘글로벌포워딩코리아,I,1,115.20,2025-12-15 16:15:28,인천광역시 중구 공항동로295번길 124 (운서동),법인,,0,영업중,01,"냉장창고, 롤러베드, 지게차, 랙, 저울, CCTV, 전자출입통제장치, 랩핑기",1,,,,01,1,4495.56,0226005500,,,인천광역시 중구 운서동 2165번지 7호,178,2021-04-21 16:11:56
3490000,2021349017232500003,2021-12-10,폐업,2022-04-01,,,,,22379,(주)무신사로지스틱스,I,0,0,2025-12-15 16:15:28,"인천광역시 중구 자유무역로107번길 20, 칼트로지스인천공항(주) 물류센터 가동 3층 (운서동)",법인,,0,폐업,03,,,,,,03,1,2934.22,0321101111,,,인천광역시 중구 운서동 2091-104 칼트로지스인천공항(주) 물류센터 가동 301호,,2022-03-28 16:50:31
3490000,2022349017232500002,2022-05-04,폐업,2024-03-26,,,,,22362,씨제이대한통운주식회사,I,0,0,2025-12-15 16:15:28,"인천광역시 중구 영종순환로900번길 30, 아레나스  A동 4층 A7호 (운북동)",법인,,0,폐업,03,,,,,,03,1,21689.71,0324567313,155535.595635534    ,445496.009707269    ,인천광역시 중구 운북동 1328-1,,2024-03-27 13:36:04
3490000,2022349017232500004,2022-09-22,폐업,2024-07-31,,,,,22362,씨제이대한통운(주),I,0,0,2025-12-15 16:15:28,"인천광역시 중구 영종순환로900번길 30, 아레나스영종 1동 5층 (운북동)",법인,,0,폐업,03,,,,,,03,1,12498.69,027001598,155535.595635534    ,445496.009707269    ,인천광역시 중구 운북동 1328-1,,2024-07-31 15:35:34
3490000,2023349022132500001,2023-01-02,폐업,2023-05-22,,,,,22339,씨제이대한통운(주) 남인천지사 남동B SUB,I,0,0,2025-12-15 16:15:28,"인천광역시 중구 서해대로210번길 6, CBRE IM ILC 물류센터 7층 (신흥동3가)",법인,,0,폐업,03,,,,,,03,1,9435.12,,,,인천광역시 중구 신흥동3가 49 CBRE IM ILC 물류센터,,2023-05-24 13:42:36
3490000,2024349021932500006,2024-06-11,폐업,2025-09-03,,,,,22339,십일번가 주식회사,I,0,0,2025-12-15 16:15:28,"인천광역시 중구 서해대로210번길 6, CBRE IM ILC 물류센터 5층 (신흥동3가)",법인,,0,폐업,03,,,,,,03,1,18870.24,,,,인천광역시 중구 신흥동3가 49 CBRE IM ILC 물류센터,,2025-09-04 17:44:35
3490000,2024349021932500009,2024-08-19,폐업,2025-10-24,,,,,22362,주식회사 무신사로지스틱스,I,0,0,2025-12-15 16:15:28,"인천광역시 중구 영종순환로900번길 30, 5층 (운북동)",법인,,12498.69,폐업,03,,,,,,03,1,12498.69,07077050800,155535.595635534    ,445496.009707269    ,인천광역시 중구 운북동 1328-1,,2025-10-25 06:36:49
3490000,2012349011432500012,2012-08-09,폐업,,,,,400-800,,(주)대양,I,0,0,2025-12-15 16:15:28,인천광역시 중구 축항대로211번길 21 (항동7가),법인,,0,폐업,03,"포장기계, 지게차, 도크",1,,,,03,2,1652.88,,166328.789638328    ,439113.260829843    ,인천광역시 중구 항동7가 31번지 5호,10,2018-08-23 13:47:28
3490000,2012349011432500015,2012-08-14,폐업,2022-12-31,,,,400-034,,(주)한진,I,1,1227.29,2025-12-15 16:15:28,인천광역시 중구 제물량로 215 (항동4가),법인,,0,폐업,03,,,,,,03,0,0,0322716012,,,인천광역시 중구 항동4가 3번지,,2023-01-13 17:44:09
3490000,2012349011432500016,2012-08-14,폐업,2015-06-22,,,,400-340,,성일해운항공(주),I,0,0,2025-12-15 16:15:28,,법인,,0,폐업,03,WORKSTATION,1,,,,03,1,1554.86,,,,인천광역시 중구 운서동 2091번지 95호 자유무역지역 공항물류단지 B1블럭 A203호,6,2015-06-22 14:31:25
3490000,2012349011432500020,2012-08-20,폐업,2024-03-16,,,,,22379,동아물류(주),I,1,17,2025-12-15 16:15:28,"인천광역시 중구 공항동로296번길 171, 에이엠비 (운서동)",법인,,0,폐업,03,,,,,,03,1,1384.48,0327444114,153897.388455036    ,442526.68422011     ,"인천광역시 중구 운서동 3166-1 에이엠비 항공화물창고 F3-8, F3-9",,2024-07-09 16:26:19
3490000,2012349011432500021,2012-08-20,폐업,2025-07-07,,,,400-340,,(주)이글종합물류,I,0,0,2025-12-15 16:15:28,,법인,,0,폐업,03,,,,,,03,1,1115.94,0327447200,,,"인천광역시 중구 운서동 2091번지 95호 자유무역지역 공항물류단지 B1블럭 C214, D214",,2025-07-15 12:39:42
