개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,축산물가공업구분명,축산업무구분명,축산일련번호,최종수정시점
4070000,407000000220030001,2003-12-22,,폐업,2004-04-02,,,,3450,467-851,,예산종계장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,244062.655668112    ,408874.671436891    ,경기도 이천시 대월면 군량리 ***-* ,종계업,종축업,28,2004-04-09 10:02:28
4070000,407000000220050001,2005-06-03,,폐업,2009-01-30,,,,0,467-853,,연암종계장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,244777.878682292    ,413804.727982964    ,경기도 이천시 대월면 부필리 ***-* ,종계업,종축업,450,2009-01-30 14:14:02
4070000,407000000220060001,2006-10-26,,폐업,2024-03-11,,,,0,,17402,농업회사법인 조인팜스주식회사 이천지점,종계업,I,L00,2025-12-15 16:15:28,경기도 이천시 대월면 양녕로**번길 **,폐업,0002,03,0316950333,244142.225209071    ,408904.986750149    ,경기도 이천시 대월면 군량리 ***-* ,종계업,종축업,1031,2024-03-11 13:01:51
4070000,407000000220070001,2007-09-03,,폐업,2010-05-27,,,,0,467-862,,한신부화장2,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,246644.051658784    ,421158.688049264    ,경기도 이천시 부발읍 신원리 *-* ,종계업,종축업,1070,2012-04-25 14:25:41
4070000,407000000220070002,2007-09-11,,폐업,2018-08-22,,,,0,467-881,,농업회사법인 한국양계티에스(주) 2종계장,종계업,I,L00,2025-12-15 16:15:28,,폐업,0002,03,0316429987,247496.581121476    ,401628.930190426    ,경기도 이천시 설성면 행죽리 ***-* ,종계업,종축업,1071,2018-08-22 12:35:22
4070000,407000000220100001,2010-11-26,,폐업,2013-11-15,,,,0,467-813,17385,솔잎농장,종오리업,I,000,2025-12-15 16:15:28,경기도 이천시 마장면 이장로  ***-**,폐업,0002,03,,,,"경기도 이천시 마장면 이치리 *** ,*** 외 각*필지 ",종오리업,종축업,1167,2013-11-15 16:33:27
4070000,407000000220130001,2013-03-04,,폐업,2017-07-31,,,,,467-906,17414,천하축산,종계업,I,000,2025-12-15 16:15:28,경기도 이천시 장호원읍 이풍로***번길 **-**,폐업,0002,03,,253607.24061437     ,405261.819638207    ,경기도 이천시 장호원읍 와현리 ***-** ,종계업,종축업,1224,2021-08-05 16:08:09
4070000,407000000220130002,2013-04-02,,폐업,2022-01-05,,,,,467-853,,연암종계,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 이천시 대월면 부필리 *** ,종계업,종축업,1227,2022-01-05 13:21:44
4070000,407000000219960001,2003-04-14,,영업/정상,,,,,3098,467-871,,2000GGP,종돈업,I,000,2025-12-15 16:15:28,,정상,0000,01,0316368011,,,경기도 이천시 모가면 두미리 *** ,종돈업,종축업,1,2017-07-21 15:44:35
4080000,408000000219960001,1996-05-25,,영업/정상,,,,,7550,456-826,,인주종계장,종계업,I,000,2025-12-15 16:15:28,경기도 안성시 공도읍 진사*길 **-**,정상,0000,01,,,,경기도 안성시 공도읍 진사리 *** ,종계업,종축업,1165,2014-07-08 10:36:58
4080000,408000000219900001,1990-04-16,,휴업,,2025-08-19,2027-08-18,,3134,456-843,,호일농장,종계업,I,000,2025-12-15 16:15:28,,휴업,0001,02,,,,경기도 안성시 미양면 계륵리 산 ** ,종계업,종축업,1166,2025-08-20 17:45:48
4080000,408000000220030001,2003-02-24,,영업/정상,,,,,8405,456-891,,(주)다비육종 도화농장,종돈업,I,L00,2025-12-15 16:15:28,경기도 안성시 죽산면 용설로 *** (외 *필지),정상,0000,01,,,,경기도 안성시 죽산면 당목리 *** 외 *필지 ,종돈업,종축업,17,2025-03-10 10:26:25
4080000,408000000220050001,2005-07-06,,영업/정상,,,,,0,,17604,강덕농장,종계업,I,L00,2025-12-15 16:15:28,경기도 안성시 미양면 강덕*길 **,정상,0000,01,0316817400,219944.688909348    ,383273.468007808    ,"경기도 안성시 미양면 강덕리 ***-* , ***-* ",종계업,종축업,975,2025-07-30 10:57:22
4080000,408000000220060001,2006-08-08,,영업/정상,,,,,0,456-913,,경운농장,종계업,I,000,2025-12-15 16:15:28,,정상,0000,01,,241194.826468385    ,396930.672741911    ,경기도 안성시 일죽면 장암리 ***-* ,종계업,종축업,1292,2019-05-09 15:40:36
4080000,408000000220140001,2014-07-07,,영업/정상,,,,,,456-862,17534,금광농장,종계업,I,L00,2025-12-15 16:15:28,경기도 안성시 금광면 사흥길 ***-**,정상,0000,01,,,,경기도 안성시 금광면 사흥리 *** 외 *필지(***) ,종계업,종축업,2460,2025-07-30 10:58:57
4080000,408000000220190003,2019-05-24,,영업/정상,,,,,,,17541,수지농장,종계업,I,000,2025-12-15 16:15:28,경기도 안성시 대덕면 김중만장군길 ***-**,정상,0000,01,,221956.699699354    ,394768.385402524    ,경기도 안성시 대덕면 보동리 ***-* ,종계업,종축업,2713,2021-11-29 18:01:24
4080000,408000000220100001,2010-06-21,,취소/말소/만료/정지/중지,,2017-07-15,2020-07-15,,0,456-842,,황아농장,종오리업,I,000,2025-12-15 16:15:28,경기도 안성시 미양면 강덕*길 **-**,말소,0004,04,,,,경기도 안성시 미양면 강덕리 ** ,종오리업,종축업,2033,2025-04-23 13:29:35
4080000,408000000219930001,1993-03-09,,폐업,1995-04-13,,,,1222,,,정훈축산,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 안성시 서운면 신흥리 ***-*    ,종계업,종축업,,2003-03-04 15:37:43
4080000,408000000219940001,1994-09-13,,폐업,1996-03-19,,,,0,,,신양얀돈,종돈업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 안성시 고삼면 신창리 *** ,종돈업,종축업,,2003-03-03 18:20:59
4080000,408000000219940002,1994-10-04,,폐업,2002-02-18,,,,2461,,,화창농원,종돈업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 안성시 공도읍 만정리 산 ** ,종돈업,종축업,,2003-03-03 18:35:55
4080000,408000000219940003,1994-10-27,,폐업,2002-07-10,,,,4618,,,일죽GP,종돈업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 안성시 일죽면 화곡리 산 **-* ,종돈업,종축업,,2003-03-04 13:20:52
4080000,408000000219950001,1995-01-14,,폐업,1995-07-27,,,,0,,,한백용농장,종돈업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 안성시 양성면 산정리 **-*    ,종돈업,종축업,,2003-03-03 19:00:48
4080000,408000000219950002,1995-04-12,,폐업,1997-05-26,,,,0,,,반제농장,종돈업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 안성시 원곡면 반제리 산 *-*    ,종돈업,종축업,,2003-03-04 13:08:01
4080000,408000000219950003,1995-07-26,,폐업,2007-01-25,,,,2763,456-915,,동남농원,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 안성시 일죽면 송천리 *** ,종계업,종축업,1167,2007-01-25 17:50:28
4080000,408000000219970001,1997-03-19,,폐업,1999-06-24,,,,0,,,민재농장,종돈업,I,000,2025-12-15 16:15:28,경기도 안성시 삼죽면 서동대로 ****-**,폐업,0002,03,,,,경기도 안성시 삼죽면 진촌리 *** ,종돈업,종축업,,2003-03-04 13:13:14
4080000,408000000219970003,1997-11-27,,폐업,2011-07-15,,,,3120,456-842,,금강종계장,종계업,I,000,2025-12-15 16:15:28,경기도 안성시 미양면 양변길 ***,폐업,0002,03,,,,경기도 안성시 미양면 강덕리 ** ,종계업,종축업,18,2011-07-15 10:47:01
4080000,408000000220000001,2000-02-19,,폐업,2015-01-14,,,,4223,456-882,,광일농장,종돈업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 안성시 삼죽면 진촌리 *** ,종돈업,종축업,16,2015-01-14 16:14:47
4080000,408000000220020001,2002-04-03,,폐업,2006-06-30,,,,2452,456-843,,금보종돈,종돈업,I,L00,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 안성시 미양면 보체리 ***-* ,종돈업,종축업,15,2006-07-04 16:34:27
4080000,408000000220070001,2007-01-19,,폐업,2014-07-07,,,,0,456-862,,금광농장,종계업,I,000,2025-12-15 16:15:28,경기도 안성시 금광면 사흥길 ***-**,폐업,0002,03,,,,경기도 안성시 금광면 사흥리 *** ,종계업,종축업,1310,2014-07-07 11:55:40
4080000,408000000220070002,2007-12-31,,폐업,2012-04-23,,,,0,456-811,,세운축산,종계업,I,000,2025-12-15 16:15:28,경기도 안성시 원곡면 만세로 ****-*,폐업,0002,03,,212436.463592679    ,393374.849349897    ,경기도 안성시 원곡면 외가천리 ***-** ,종계업,종축업,1474,2012-04-23 14:16:35
4080000,408000000220110001,2011-02-19,,폐업,2014-04-14,,,,0,456-290,,농업회사법인유한회사에이치비씨,종계업,I,L00,2025-12-15 16:15:28,경기도 안성시 발화대길 ***-** (중리동),폐업,0002,03,,225659.403931704    ,386648.088652597    ,경기도 안성시 중리동 **-* ,종계업,종축업,2114,2014-04-16 13:27:01
4080000,408000000220110002,2011-07-06,,폐업,2025-05-22,,,,,456-842,,다모아부화장,종오리업,I,000,2025-12-15 16:15:28,경기도 안성시 미양면 신고지길 ***,폐업,0002,03,,,,경기도 안성시 미양면 고지리 *** ,종오리업,종축업,2201,2025-05-22 16:28:40
4080000,408000000220110003,2011-09-29,,폐업,2014-03-03,,,,,456-913,,구성농장,종돈업,I,000,2025-12-15 16:15:28,경기도 안성시 일죽면 장암로 ***-**,폐업,0002,03,0316725396,,,경기도 안성시 일죽면 장암리 *** ,종돈업,종축업,2231,2014-03-05 07:39:02
4080000,408000000220110004,2011-10-04,,폐업,2016-09-28,,,,,456-852,,용성농장,종오리업,I,000,2025-12-15 16:15:28,경기도 안성시 서운면 사갑*길 ***-**,폐업,0002,03,,221594.79373172     ,380596.193304777    ,경기도 안성시 서운면 신흥리 ***-* ,종오리업,종축업,2233,2016-09-28 16:25:25
4080000,408000000220110005,2011-11-02,,폐업,2016-10-31,,,,,456-842,17604,금강농장,종오리업,I,000,2025-12-15 16:15:28,경기도 안성시 미양면 양변길 ***,폐업,0002,03,,,,경기도 안성시 미양면 강덕리 ** ,종오리업,종축업,2241,2016-10-31 17:46:31
4080000,408000000220110006,2011-11-02,,폐업,2016-10-31,,,,,456-872,,진희농장,종오리업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,227443.010505883    ,390647.823767466    ,"경기도 안성시 보개면 내방리 ***-* 외*필(***-*,-*,***-*) ",종오리업,종축업,2242,2016-10-31 17:42:37
4080000,408000000220120001,2012-03-12,,폐업,2013-02-13,,,,,456-811,,온누리팜스,종계업,I,000,2025-12-15 16:15:28,경기도 안성시 원곡면 만세로 ****-*,폐업,0002,03,,212405.876297683    ,393303.806302124    ,경기도 안성시 원곡면 외가천리 ***-** ,종계업,종축업,2305,2013-02-14 11:09:27
4080000,408000000220130001,2013-02-14,,폐업,2017-06-23,,,,,456-811,,온누리팜스,종계업,I,000,2025-12-15 16:15:28,"경기도 안성시 원곡면 만세로 ****-* (외 *필지(***-**,***-**,***-**,***-**,***-**,***-**))",폐업,0002,03,,212405.876297683    ,393303.806302124    ,"경기도 안성시 원곡면 외가천리 ***-** 외 *필지(***-**,***-**,***-**,***-**,***-**,***-**) ",종계업,종축업,2380,2017-06-26 16:20:25
4080000,408000000220180001,2018-09-20,,폐업,2025-02-13,,,,,,17554,서부농장,종계업,I,000,2025-12-15 16:15:28,경기도 안성시 원곡면 천덕산로 ***-**,폐업,0002,03,,213402.930709061    ,398545.071081312    ,경기도 안성시 원곡면 성주리 ***-* ,종계업,종축업,2676,2025-02-14 15:25:18
4080000,408000000220190001,2019-03-05,,폐업,2024-11-05,,,,,,17542,형은농장,종계업,I,000,2025-12-15 16:15:28,경기도 안성시 대덕면 능말길 **-**,폐업,0002,03,,,,경기도 안성시 대덕면 무능리 *** ,종계업,종축업,2691,2024-11-06 15:59:51
4080000,408000000220190002,2019-04-10,,폐업,2025-09-22,,,,,,17534,삼흥농장,종계업,I,L00,2025-12-15 16:15:28,경기도 안성시 금광면 조령길 **-**,폐업,0002,03,,,,경기도 안성시 금광면 삼흥리 ***-* 번지 외 **필지 ,종계업,종축업,2703,2025-09-22 13:31:06
4080000,408000000219970002,1997-11-27,,영업/정상,,,,,1672,456-913,17531,영화농장,종계업,I,000,2025-12-15 16:15:28,경기도 안성시 일죽면 장암초교길 **,정상,0000,01,,241062.573945034    ,397086.155963213    ,경기도 안성시 일죽면 장암리 ***-* 외 *필지(***-*) ,종계업,종축업,1168,2014-10-18 15:37:41
4090000,409000000220070001,2007-09-07,,폐업,2017-05-07,,,,0,415-853,10042,약산농장,종계업,I,000,2025-12-15 16:15:28,경기도 김포시 대곶면 대곶서로**번길 ***,폐업,0002,03,,161894.348890936    ,459336.935304201    ,경기도 김포시 대곶면 약암리 ***-* ,종계업,종축업,408,2019-08-10 20:16:51
4090000,409000000219850001,1985-11-16,,폐업,2007-10-31,,,,0,415-855,,(농)주식회사상원축산,종돈업,I,L00,2025-12-15 16:15:28,,폐업,0002,03,,161512.925364656    ,461043.692754806    ,경기도 김포시 대곶면 송마리 ***-* ,종돈업,종축업,5,2007-11-07 17:24:09
4140000,414000000220090001,2009-02-13,,영업/정상,,,,,0,,11018,돈앤돈스,종돈업,I,000,2025-12-15 16:15:28,경기도 연천군 연천읍 현문로***번길 ***-**,정상,0000,01,,,,경기도 연천군 연천읍 고문리 *** ,종돈업,종축업,826,2022-02-14 16:34:49
4140000,414000000220120001,2012-02-07,,영업/정상,,,,,,486-901,11041,용인농장,종계업,I,000,2025-12-15 16:15:28,경기도 연천군 전곡읍 양연로***번길 **,정상,0000,01,,,,경기도 연천군 전곡읍 간파리 *** ,종계업,종축업,939,2022-02-23 10:50:39
4140000,414000000220060002,2006-07-14,,폐업,2006-11-30,,,,0,486-881,,미래농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,0318349838,,,경기도 연천군 백학면 노곡리 *** ,종계업,종축업,609,2006-11-30 16:53:04
4140000,414000000220060003,2006-11-10,,영업/정상,,,,,0,486-881,11049,대정농장,종계업,I,000,2025-12-15 16:15:28,경기도 연천군 백학면 노곡로***번길 ***,정상,0000,01,0318356551,,,경기도 연천군 백학면 노곡리 ** ,종계업,종축업,618,2020-05-20 14:12:28
4140000,414000000220220001,2022-02-23,,영업/정상,,,,,,,11045,한빛피플,종돈업,I,000,2025-12-15 16:15:28,경기도 연천군 미산면 마유로***번길 ***-**,정상,0000,01,,,,경기도 연천군 미산면 백석리 *** ,종돈업,종축업,1267,2022-02-23 16:55:53
4140000,414000000220240001,2024-04-25,,영업/정상,,,,,,,11049,(주)대정농장,종계업,I,L00,2025-12-15 16:15:28,경기도 연천군 백학면 노곡로***번길 **,정상,0000,01,,,,경기도 연천군 백학면 노곡리 ** ,종계업,종축업,1308,2024-04-25 14:11:28
4140000,414000000220060001,2006-06-19,,폐업,2008-10-31,,,,0,486-890,,연천농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,187938.334788175    ,498013.441801817    ,경기도 연천군 장남면 원당리 ****-* ,종계업,종축업,606,2008-11-04 17:34:37
4140000,414000000220050001,2005-10-07,,폐업,2005-10-25,,,,0,486-860,,유환농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 연천군 미산면 백석리 *** ,종계업,종축업,507,2005-10-25 09:36:56
4140000,414000000220040001,2004-11-24,,폐업,2005-10-07,,,,0,486-881,,성환농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 연천군 백학면 노곡리 *** ,종계업,종축업,51,2005-10-07 14:39:09
4140000,414000000220200001,2020-06-03,,폐업,2024-04-26,,,,,,11049,농업회사법인 주식회사 대정,종계업,I,L00,2025-12-15 16:15:28,경기도 연천군 백학면 노곡로***번길 **,폐업,0002,03,,,,경기도 연천군 백학면 노곡리 ** ,종계업,종축업,1225,2024-04-30 10:27:54
4140000,414000000220180001,2018-12-26,,폐업,2025-05-12,,,,,,11043,소래연천농장,종계업,I,000,2025-12-15 16:15:28,경기도 연천군 왕징면 왕산로***번길 **-**,폐업,0002,03,,,,경기도 연천군 왕징면 노동리 ** ,종계업,종축업,1171,2025-05-12 17:33:10
4140000,414000000220170001,2017-12-15,,폐업,2021-03-30,,,,,,11049,대정농장 2농장,종계업,I,000,2025-12-15 16:15:28,경기도 연천군 백학면 노곡로***번길 **,폐업,0002,03,,,,경기도 연천군 백학면 노곡리 ** ,종계업,종축업,1122,2021-03-30 16:00:58
4160000,416000000220020001,2002-03-09,,폐업,2005-07-01,,,,0,477-854,,솔잎농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,0316322685,,,경기도 가평군 설악면 선촌리 *** ,종계업,종축업,193,2005-07-01 13:19:05
4170000,417000000220160001,2016-08-22,,폐업,2020-11-20,,,,,,,능골오리농장,종오리업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 양평군 단월면 봉상리 ***-* 외 **필지 ,종오리업,종축업,1053,2020-11-20 17:23:50
4170000,417000000220040003,2004-06-11,,폐업,2009-07-03,,,,0,476-881,,드림농장,종돈업,I,000,2025-12-15 16:15:28,,폐업,0002,03,0317724994,,,경기도 양평군 양동면 계정리 ***외*필지 ,종돈업,종축업,43,2009-07-03 17:21:47
4170000,417000000220040002,2004-06-09,,폐업,2009-09-30,,,,0,476-881,,호박종돈영농조합법인,종돈업,I,L00,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 양평군 양동면 계정리 **-*외*필지 ,종돈업,종축업,42,2009-10-01 11:03:32
4170000,417000000220020001,2002-09-16,,폐업,2004-12-01,,,,0,476-801,,(주)해표푸드서비스,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 양평군 양평읍 대흥리 ***-* ,종계업,종축업,185,2004-12-03 13:33:00
4170000,417000000220110001,2011-12-13,,휴업,,2025-09-26,2027-09-24,,,,12544,동진농장,종계업,I,000,2025-12-15 16:15:28,경기도 양평군 지평면 고재길 **,휴업,0001,02,,,,"경기도 양평군 지평면 곡수리 *** ,*** ",종계업,종축업,866,2025-09-26 17:07:07
4170000,417000000220040001,2004-06-09,,영업/정상,,,,,0,476-884,,삼우축산,종돈업,I,000,2025-12-15 16:15:28,,정상,0000,01,,266212.334743954    ,432192.08856231     ,"경기도 양평군 양동면 단석리 ***-* ***-*, -*, -*, ***, ***, ***, ***-* ",종돈업,종축업,41,2020-09-16 09:22:00
4170000,417000000220060001,2006-03-27,,영업/정상,,,,,0,476-801,,주민농장,종계업,I,000,2025-12-15 16:15:28,,정상,0000,01,,245778.688911677    ,444876.90285905     ,경기도 양평군 양평읍 백안리 ***-* ,종계업,종축업,569,2021-06-21 14:00:05
4170000,417000000220100001,2010-10-11,,영업/정상,,,,,0,,12548,스카이 종계장,종계업,I,000,2025-12-15 16:15:28,경기도 양평군 양평읍 경강로 ****-** (양평농장(주)),정상,0000,01,,,,경기도 양평군 양평읍 대흥리 ,종계업,종축업,813,2015-12-01 15:19:12
4170000,417000000220040004,2004-12-14,,폐업,2010-02-08,,,,0,476-801,,양평농장,종계업,I,L00,2025-12-15 16:15:28,,폐업,0002,03,,,,경기도 양평군 양평읍 대흥리 *** **필지 ,종계업,종축업,186,2010-02-08 17:23:55
